judge,case_count,race,gender,age_at_arrest,prior_vfo_cnt,rearrest,pend_vfo,prior_nonvfo_cnt,prior_misd_cnt,offense_month,offense_year,top_charge_weight_at_arraign,top_charge_at_arraign_violent_felony_ind,hate_crime_ind,top_charge_at_arraign,district
"Dalmata, Cory R.",340,0.05242347577015888,0.025198399409477948,0.15901689768356958,0.015481962879685816,0.04670356118713376,0.01710930979081171,0.051433332707128694,0.10568995695429768,0.13044785876160125,0.10086888644633364,0.08450030319981078,0.04628173953141285,0.00017415420957890248,0.16467016146899863,0.0
"Preston, Brett A.",713,0.02494492343262833,0.031495135706100894,0.1676726884272575,0.013305847252475909,0.046406044549133475,0.031298266519923595,0.0493434755884204,0.1189657694731582,0.11968971536886823,0.08498433944696612,0.07847056074540604,0.03938044441201747,0.0,0.19404278907764388,0.0
"DiMezza, Traci",1395,0.03912521011830607,0.029891550776078836,0.19554722199310812,0.02214673273148642,0.03903903045005206,0.01262797625431656,0.06604707601208099,0.09568716413749062,0.13720630577890788,0.08136537383479246,0.0692578957769324,0.039354586365902125,0.0,0.17270387577054547,0.0
"Viscosi, Michael C.",167,0.029453034471923503,0.0328852268634928,0.1688447273262015,0.0242462883610348,0.044623079553789975,0.010317768791753308,0.042218192047988,0.1376477185140447,0.12137273057397581,0.07066137057242765,0.08590778868407296,0.03063326241103747,0.0,0.20118881182825754,0.0
"Smrtic, Michael W.",292,0.03359213405672229,0.024949958081597595,0.18803837901669485,0.034167960734782385,0.008258373526640739,0.007401035486891633,0.07190807914604867,0.12561313451546727,0.12094656158038603,0.08377753538273756,0.10048119544912218,0.0326858176302129,0.0003143944494020846,0.1678654409432937,0.0
"McAuliffe Jr., James Gerard",63,0.061718716232342805,0.04623319719458733,0.11031998739738512,0.0,0.007296562839753935,0.09586006763505171,0.029782121662933984,0.042104811112784093,0.17754222521730412,0.09601622793455995,0.08248809120482094,0.06463629594637789,0.0,0.18600169562209817,0.0
"Brown, Chad W.",29,0.01297405343979777,0.06491259009252376,0.15365763999074544,0.002740297702642423,0.0011261528326745734,0.0007173778602350031,0.09200738551565658,0.09716469336737334,0.14968276381994505,0.07048570585813412,0.08125156782759792,0.023049889786049958,0.0,0.25022988190662415,0.0
