judge,case_count,race,gender,age_at_arrest,prior_vfo_cnt,rearrest,pend_vfo,prior_nonvfo_cnt,prior_misd_cnt,offense_month,offense_year,top_charge_weight_at_arraign,top_charge_at_arraign_violent_felony_ind,hate_crime_ind,top_charge_at_arraign,district
"Bernier, Lucy P.",381,0.034899557899905446,0.02979526240342834,0.16273878523145727,0.02093664688561212,0.08238882713246341,0.02100353741533682,0.0562377717069982,0.09122128174864491,0.13082302742691496,0.04916383310977087,0.06519239244726203,0.028864808152734563,0.00045787306510049956,0.22627639537437053,0.0
"Gouldin, Robert",706,0.037994254509940734,0.018261025327158845,0.16466383909651605,0.018816015723240074,0.04603496799941732,0.026022364912577648,0.06547929639773818,0.11277558101917387,0.13433549737680703,0.037534766114052584,0.09369950619839974,0.0763607021357915,0.0,0.16802218318918644,0.0
"Lambert, John F.",122,0.021880913657232947,0.02045414007671376,0.14390070585777154,0.013405744002693249,0.011484517729368184,0.023016023486153916,0.10335419739558666,0.1331310833662043,0.12856237423017602,0.09742382492397102,0.10706795730006664,0.02913404734640359,0.0,0.167184470627658,0.0
"Getman, Michael F.",89,0.017942090605192265,0.040323945828490526,0.13492320862299043,0.017672091227999117,0.03907921642437095,0.021446153456342664,0.0626648385183501,0.12275168647969163,0.12996930393213207,0.11403997961463377,0.10191153105702926,0.06009397103083195,0.0,0.13718198320194536,0.0
"Schwartz, Donald J.",151,0.03823882003706295,0.01554242266429749,0.18263118968887848,0.005263667789643651,0.03464236383746138,0.015032738559255396,0.042003378869015846,0.11085293587189239,0.19269156574040078,0.05722727473982068,0.08679481555109289,0.055162357295915,0.0,0.16391646935526288,0.0
"Burns, Brian D.",53,0.012093644300607376,0.00031139053797005635,0.11284782883040018,9.873500682323834e-05,0.02874817448922372,0.034623610469556275,0.10685275667828475,0.2045938110364375,0.2122467726470996,0.030478580285584467,0.08150219264856035,0.06629455338907903,0.0,0.10930794968037354,0.0
