judge,case_count,race,gender,age_at_arrest,prior_vfo_cnt,rearrest,pend_vfo,prior_nonvfo_cnt,prior_misd_cnt,offense_month,offense_year,top_charge_weight_at_arraign,top_charge_at_arraign_violent_felony_ind,hate_crime_ind,top_charge_at_arraign,district
"Santacroce, Quynda L.",4518,0.0294086346949901,0.0083901960898181,0.1828085961046688,0.0277132164918335,0.0163161671061104,0.0783361586936406,0.0367003681051825,0.0506558612427959,0.1046654052665243,0.0578544852001518,0.1996039842153499,0.0513011111976285,3.852207390705026e-05,0.1562072935173979,0.0
"Gubbay, Joseph E.",1080,0.0608858491035374,0.0146473605844927,0.1688799173300704,0.0364333596174691,0.0544754333591892,0.0338460937553603,0.0436007435072202,0.1003128501515293,0.1010257191776539,0.0744364572243198,0.112482102462716,0.0280609421364565,1.0145974851857604e-05,0.1709030256151328,0.0
"Ward, Kerry J.",5547,0.0287864878419269,0.0191037258797993,0.1747854312770873,0.06072624300839,0.0247704710816427,0.0675528273791668,0.0434866427643909,0.0743063024411882,0.1212222421575954,0.0786718617648683,0.1037451977971252,0.0437314114065728,3.828878010383144e-05,0.1590728664201417,0.0
"Espinal, Keshia J.",1154,0.0062712550059246,0.0044317453492425,0.1245211778419538,0.1130643327428545,0.0427772352455284,0.145493358060302,0.0866289767444589,0.0783561137924791,0.0949925656525629,0.0309220000474556,0.1054631068332666,0.0498492577005218,8.461502363941332e-05,0.1171442599598092,0.0
"Morgenstern, Esther M.",280,0.0116823956060876,0.0311422656567939,0.3218139163786304,0.0604092012398514,0.1343397479625197,0.0620767742397596,0.0629324270139713,0.1369564535500025,0.0664131772560838,0.037384109655385,0.0300559243683783,0.0024344565601696,0.0,0.0423591505123662,0.0
"Glick, Joshua",6386,0.0321329507178404,0.0238660027609617,0.1370579031180552,0.0397624528619869,0.0078502788148821,0.0475231402541603,0.0295976278931171,0.0450877187818292,0.1292849545154447,0.0528875164730927,0.2360585110048695,0.0355130941091372,1.0298303237876111e-06,0.1833768188642985,0.0
"D'Emic, Matthew J.",650,0.0249801680975099,0.0060259346409694,0.157489406917166,0.045424794622625,0.0295531199329836,0.0436483196338461,0.0311199377160201,0.0763092967292231,0.0965232639833694,0.0552730391070714,0.2297264214395325,0.0156891404457384,1.663352848020808e-06,0.1882354933810965,0.0
"Tubridy, Jennifer A.",3636,0.0173969663922002,0.0038711019747923,0.1592295002858257,0.0640048416660042,0.03013528194228,0.0550649962793819,0.0543230384714982,0.0841009728241453,0.0966638693336906,0.0145354985311369,0.2256456188104058,0.0453331724415622,3.5800585427251025e-05,0.1496593404616487,0.0
"Kitsis, Michael D.",3094,0.0321142193538067,0.0066022934176949,0.1397750642693058,0.0413363669096286,0.0130496688248362,0.0322650314932281,0.039123927018707,0.0648156760073015,0.1139665965685668,0.0666967706864596,0.2648433910569194,0.0315564163602582,3.152811878226884e-05,0.1538230499145041,0.0
"Montelione, Richard J.",347,0.0044144054585826,0.0050021823243407,0.2111002147957848,0.1382410265077751,0.0261675443762132,0.0051151037539656,0.0469574737882504,0.1081437564300904,0.0861465932308214,0.0316325761926026,0.1317682642930937,0.0585902018554564,0.0,0.1467206569930222,0.0
"Chu, Phyllis",958,0.0271812126423974,0.0027025290199542,0.1713668106488504,0.0627817594835408,0.036803781043109,0.0530095080291679,0.0727667992305537,0.0692869785483321,0.090424117735776,0.039062472638637,0.2202240021113319,0.0402000190272752,2.015341443673822e-09,0.1141900078257322,0.0
"Earle-Gargan, Jessica",1567,0.0119125394776177,0.0010292412349675,0.0891644349549097,0.0178808881073097,0.0050113046721301,0.0006479265726845,0.0035460813393933,0.0137912161049487,0.073831091723554,0.0978926292607455,0.4876004547054796,0.0397746532279533,0.0,0.1579175386183059,0.0
"Gingold, Hilary",1859,0.0341121938091111,0.0131384609507858,0.1701095072324366,0.0376708017133864,0.0317009146383819,0.0523702787461671,0.0451032965266613,0.0515801126633109,0.0915136950868703,0.0040743746291322,0.2637844162097598,0.0551671708090835,1.4409543547834338e-08,0.1496747625753689,0.0
"Chun, Danny K.",1624,0.0263487289265969,0.0082337134721786,0.1180622913447276,0.0623526357027537,0.0287807066887792,0.0505558505101774,0.0415930767225027,0.0662852313905981,0.0927330931431402,0.0735172570999324,0.2090203296091682,0.0315331748325317,0.0093979550792502,0.1815859554776627,0.0
"Fong-Frederick, Dale",3842,0.0105404575289628,0.0030127265837211,0.1558073795705576,0.0379254281687499,0.0147947948983527,0.058377433128153,0.0535471527174239,0.0637160394927687,0.0824299308463214,0.0295449275471815,0.2679571277204783,0.0315924895798806,8.537393374476446e-09,0.1907541036800545,0.0
"Johnson, Laura R.",1432,0.0261337900313298,0.0011378428257985,0.1984744925940665,0.0626611192911305,0.0180443361753803,0.0550089808922579,0.0651982909737849,0.0728088314685842,0.1226911099181588,0.0679842769878549,0.1512195856294851,0.0306939364726682,0.0,0.1279434067395001,0.0
"Mitchell, Guy H.",43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Arriaga, Frederick C.",750,0.0503276451151344,0.0150974686625672,0.1532370826234461,0.0381378340871046,0.0545427928615422,0.0286638280560028,0.0662395988064513,0.0969862555244464,0.1110346353078197,0.0644778175453642,0.1315423049694783,0.0270769836127775,0.0,0.1626357528278652,0.0
"McDonnell, Paul",368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ciccotto, Theresa M.",159,0.0195682950540592,0.0092042949566205,0.1998561762026739,0.0296561663310056,0.0363940068486094,0.005461944159493,0.2588902147447224,0.19182784788373,0.0831009465497826,0.0062327724390672,0.0554163463694066,0.0160822850611699,0.0,0.0883087033996591,0.0
"Swern, Anne J.",320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kennedy, Odessa",48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
