judge,case_count,race,gender,age_at_arrest,prior_vfo_cnt,rearrest,pend_vfo,prior_nonvfo_cnt,prior_misd_cnt,offense_month,offense_year,top_charge_weight_at_arraign,top_charge_at_arraign_violent_felony_ind,hate_crime_ind,top_charge_at_arraign,district
"Connor Jr., John",988,0.0513544177402981,0.01130694045537312,0.10892851453232309,0.06405174753979676,0.045213021319219004,0.006358748887754357,0.19489350142233156,0.06386475620506529,0.08537997691439728,0.054906094538469834,0.13845389177176737,0.030157267812507174,0.0,0.1451311208606971,0.0
"Roberts, Cheryl",116,0.041079368755786896,0.016845795134271722,0.09072770731402938,0.16606394338144126,0.030581263018749843,0.020588898781990446,0.2410649511621017,0.06305488925554555,0.04979769825966194,0.04333676201086455,0.03300586448084221,0.13434736992271207,0.0,0.06950548852200238,0.0
"Herman, Brian J.",212,0.0524406495673096,0.003552823929414011,0.1786137853391693,0.1655423382001647,0.048484764840259105,0.0025453701411037324,0.13785175709596234,0.07414171253510181,0.10671111845657233,0.017112877969179454,0.06398165081721928,0.03850127987994803,0.0,0.11051987122859633,0.0
"Nichols, Jonathan D.",216,0.037289058184731556,0.01001510899570443,0.10538904735294535,0.04577032039924897,0.029464132450408582,0.01680455996854573,0.045019673975829885,0.0900895639905425,0.1289273666590658,0.10156198459991876,0.11534098032033939,0.11149911108565384,0.0,0.16282909201706497,0.0
"Koweek, Richard M.",197,0.055206964438205636,0.01479566223166767,0.14287740634775553,0.028815861102093263,0.029598147242729064,0.006886597008609634,0.09538781701170751,0.12294910255224704,0.101852211806029,0.12641036036993217,0.07934220327228828,0.029242582829373292,0.0,0.1666350837873619,0.0
