judge,case_count,race,gender,age_at_arrest,prior_vfo_cnt,rearrest,pend_vfo,prior_nonvfo_cnt,prior_misd_cnt,offense_month,offense_year,top_charge_weight_at_arraign,top_charge_at_arraign_violent_felony_ind,hate_crime_ind,top_charge_at_arraign,district
"Jose-Decker, E. Danielle",120,0.05826072032537444,0.024734421671934043,0.12413150020594692,0.04686379371291486,0.0010425942848662324,0.005477960835234968,0.10612447572506302,0.09451140313380389,0.16360249099812532,0.10537724806630056,0.09140269684922409,0.04156854729318742,0.0,0.13690214689802427,0.0
"Farrell, James R.",286,0.039510229036048124,0.020876196919492093,0.1427769373890365,0.049883028506918704,0.011163362422848872,0.022395768668354857,0.09758274697297437,0.10035031123358347,0.1369875643803984,0.07763520233560253,0.10807523166282484,0.035182266704927585,0.0,0.1575811537669897,0.0
"Schick, Stephan",91,0.04773244165608816,0.0125073572211979,0.14006039406419193,0.06844794100590623,0.003974744907054006,0.0030137711842088584,0.03420219315687342,0.16180006417025042,0.12682093725044827,0.11948365415175399,0.059773045049637694,0.04594124511932707,0.0,0.1762422110630621,0.0
