judge,case_count,race,gender,age_at_arrest,prior_vfo_cnt,rearrest,pend_vfo,prior_nonvfo_cnt,prior_misd_cnt,offense_month,offense_year,top_charge_weight_at_arraign,top_charge_at_arraign_violent_felony_ind,hate_crime_ind,top_charge_at_arraign,district
"LeMay, Marcia L.",1212,0.017097270243068237,0.00999650624220265,0.09253695168126234,0.06661922590364162,0.020720763651468656,0.0011350827412659004,0.1847011459894316,0.09124935778421037,0.06628297409790747,0.037177979124908646,0.2545012610705782,0.013953395125545475,0.0,0.14402808634450898,0.0
"Massey Jr., Keith S.",311,0.049522789522731474,0.010587182118134766,0.11277919519932394,0.0526369276828276,0.021100539653346927,0.007917710366235276,0.18425878327588469,0.060798850889039475,0.06333595925844426,0.04475837944109715,0.21940463384366635,0.016737949793212952,0.0,0.15616109895605518,0.0
"Alford, Gary R.",313,0.07989683410387642,0.015009787237973828,0.09656911338199736,0.01541172606464009,0.033264549169767926,0.04300990870889794,0.1632710641172981,0.0538102195138009,0.09808935444102491,0.011574410049590238,0.23799347335130644,0.028286248383776528,0.0,0.12381331147604918,0.0
"Storie, Gregory P.",462,0.03564741116040295,0.03423164275240505,0.17356605350567814,0.0489959573018882,0.012889659240761984,0.017756957122144895,0.06436239593725263,0.09903726885116884,0.12975034085129308,0.060641423971110796,0.09586957345414301,0.03275071182484304,9.443604104492863e-05,0.19440616798586238,0.0
"Moses, Andrew S.",30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gebo, A. Michael",90,0.0011009071142093296,0.012781581715354859,0.1296432636010218,0.06247131146352587,0.0316073999074501,0.00046845247450410664,0.32671874499262366,0.15210539659331976,0.05449346767815986,0.0002907517728154888,0.1247359480804404,0.003643392893064965,0.0,0.09993938171350976,0.0
"Champagne, Derek P.",57,0.0027672787116917847,0.34950680434281883,0.1640444288923559,0.0,0.00047101160530074645,6.425865800865435e-05,0.001409481196052399,0.006947365920933177,0.09359745388211649,0.09876723776669082,0.1301441229737075,0.00019436140906161273,0.0,0.15208619464126216,0.0
"Carriero, Craig P.",27,0.011294993705984413,0.008211506516739074,0.09958367610191077,0.00038333759263991574,0.0066689466484268125,0.00044850498338870414,0.03974780896237548,0.09305005374242721,0.12177469509928364,0.04308808216194351,0.0964910198497155,0.22524525126813763,0.0,0.2540121233670273,0.0
