judge,case_count,race,gender,age_at_arrest,prior_vfo_cnt,rearrest,pend_vfo,prior_nonvfo_cnt,prior_misd_cnt,offense_month,offense_year,top_charge_weight_at_arraign,top_charge_at_arraign_violent_felony_ind,hate_crime_ind,top_charge_at_arraign,district
"Dicerbo Jr., Nicholas A.",1601,0.03560826325121176,0.021208188820428867,0.13974157818062338,0.03795881028872072,0.03600183306175567,0.018864763806229833,0.10645085242328318,0.1026322683011999,0.10582124091768796,0.05118822549680745,0.12774386324638792,0.05039380605777478,1.4459076845809546e-06,0.16638486024020396,0.0
"Gabler, William",556,0.0399164768306219,0.015940068568221468,0.09151145300153735,0.009353305241501889,0.0321329395508794,0.012184682295306497,0.2133577232996481,0.11028629895393936,0.07025864104995663,0.03670576975480891,0.18581624262153215,0.060065439308503873,0.00017624739324762244,0.12229471213029496,0.0
"Swenson, Matthew R.",1338,0.0425509490139168,0.012066165543779334,0.09288088505791743,0.02068156158745709,0.027421259813324116,0.031284239947589706,0.17750694972830666,0.08458792938537112,0.0833312561721527,0.05126123315031216,0.2146980465806454,0.025208477128509887,0.00024609154005249305,0.13627495535066506,0.0
"Palumbo, Daniel R.",433,0.02836142332303134,0.01574550029103072,0.09077597343233776,0.0002928026976709445,0.0007203273305820961,0.000349529919337095,0.10449381468302624,0.09019169266768214,0.06957395934214967,0.011524330985804292,0.3239393560664153,0.08787124366135428,0.0,0.17616004559957815,0.0
"Ploetz, Ronald",576,0.055780581944272815,0.051009782683528036,0.13564682706620457,0.01260178126588767,0.06113026749936515,0.004926299603916629,0.03430163014637559,0.11127423223091927,0.14095817476180758,0.09625397824328562,0.07413602802342951,0.01254078949408206,0.0,0.20943962703692548,0.0
"Carr, Jay D.",110,0.0758237482927513,0.017095875925956423,0.11653805634797143,0.0005216595977819108,0.027548369690571162,8.268921712387145e-06,0.2162625007966923,0.18577073016023854,0.07709017965497884,0.01328594330817491,0.10763207990998554,0.0231046055420355,0.0,0.13931798185114982,0.0
